Year,Month,DayofMonth,DayOfWeek,FlightDate,IATA_CODE_Reporting_Airline,Origin,OriginCityName,OriginStateName,OriginWac,Dest,DestCityName,DestStateName,DestWac,CRSDepTime,DepDelay,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Flights,Distance,DistanceGroup
2018,3,15,4,2018-03-15,UA,EWR,"Newark, NJ",New Jersey,21,LAS,"Las Vegas, NV",Nevada,85,631,2.0,0.0,0.0,0600-0659,22.0,915,0.0,0.0,-1.0,0900-0959,1.0,2227.0,9
2018,3,27,2,2018-03-27,WN,MDW,"Chicago, IL",Illinois,41,MSP,"Minneapolis, MN",Minnesota,63,1930,1.0,0.0,0.0,1900-1959,18.0,2055,0.0,0.0,-1.0,2000-2059,1.0,349.0,2
2018,3,8,4,2018-03-08,DL,ATL,"Atlanta, GA",Georgia,34,TYS,"Knoxville, TN",Tennessee,54,1532,0.0,0.0,-1.0,1500-1559,16.0,1625,0.0,0.0,-1.0,1600-1659,1.0,152.0,1
2018,3,10,6,2018-03-10,AA,STL,"St. Louis, MO",Missouri,64,LAX,"Los Angeles, CA",California,91,1630,0.0,0.0,-1.0,1600-1659,9.0,1850,0.0,0.0,-2.0,1800-1859,1.0,1592.0,7
2018,3,20,2,2018-03-20,WN,PHX,"Phoenix, AZ",Arizona,81,SMF,"Sacramento, CA",California,91,1425,16.0,1.0,1.0,1400-1459,7.0,1625,8.0,0.0,0.0,1600-1659,1.0,647.0,3
2018,3,14,3,2018-03-14,DL,SLC,"Salt Lake City, UT",Utah,87,BOS,"Boston, MA",Massachusetts,13,1735,0.0,0.0,-1.0,1700-1759,17.0,10,14.0,0.0,0.0,0001-0559,1.0,2105.0,9
2018,3,11,7,2018-03-11,WN,OAK,"Oakland, CA",California,91,LAX,"Los Angeles, CA",California,91,1625,34.0,1.0,2.0,1600-1659,20.0,1745,41.0,1.0,2.0,1700-1759,1.0,337.0,2
2018,3,19,1,2018-03-19,UA,LAX,"Los Angeles, CA",California,91,ORD,"Chicago, IL",Illinois,41,1915,0.0,0.0,-1.0,1900-1959,22.0,117,0.0,0.0,-1.0,0001-0559,1.0,1744.0,7
2018,3,2,5,2018-03-02,DL,DFW,"Dallas/Fort Worth, TX",Texas,74,LAX,"Los Angeles, CA",California,91,1545,0.0,0.0,-1.0,1500-1559,15.0,1704,0.0,0.0,-1.0,1700-1759,1.0,1235.0,5
2018,3,1,4,2018-03-01,AA,ATL,"Atlanta, GA",Georgia,34,CLT,"Charlotte, NC",North Carolina,36,845,5.0,0.0,0.0,0800-0859,30.0,1007,28.0,1.0,1.0,1000-1059,1.0,226.0,1
2018,3,6,2,2018-03-06,AA,BOS,"Boston, MA",Massachusetts,13,LGA,"New York, NY",New York,22,800,0.0,0.0,-1.0,0800-0859,13.0,929,0.0,0.0,-1.0,0900-0959,1.0,184.0,1
2018,3,11,7,2018-03-11,YV,IAH,"Houston, TX",Texas,74,DCA,"Washington, DC",Virginia,38,940,0.0,0.0,-1.0,0900-0959,16.0,1339,0.0,0.0,-1.0,1300-1359,1.0,1208.0,5
2018,3,6,2,2018-03-06,NK,DTW,"Detroit, MI",Michigan,43,ATL,"Atlanta, GA",Georgia,34,951,0.0,0.0,-1.0,0900-0959,24.0,1155,5.0,0.0,0.0,1100-1159,1.0,594.0,3
2018,3,6,2,2018-03-06,OO,LGA,"New York, NY",New York,22,DAL,"Dallas, TX",Texas,74,1125,0.0,0.0,-1.0,1100-1159,30.0,1442,9.0,0.0,0.0,1400-1459,1.0,1381.0,6
2018,3,29,4,2018-03-29,UA,ATL,"Atlanta, GA",Georgia,34,EWR,"Newark, NJ",New Jersey,21,1800,54.0,1.0,3.0,1800-1859,20.0,2029,34.0,1.0,2.0,2000-2059,1.0,746.0,3
2018,3,13,2,2018-03-13,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,CHS,"Charleston, SC",South Carolina,37,1850,0.0,0.0,-1.0,1800-1859,20.0,2221,0.0,0.0,-2.0,2200-2259,1.0,987.0,4
2018,3,15,4,2018-03-15,OO,LGA,"New York, NY",New York,22,DAL,"Dallas, TX",Texas,74,1815,0.0,0.0,-1.0,1800-1859,22.0,2130,1.0,0.0,0.0,2100-2159,1.0,1381.0,6
2018,3,4,7,2018-03-04,WN,LAX,"Los Angeles, CA",California,91,DAL,"Dallas, TX",Texas,74,1825,67.0,1.0,4.0,1800-1859,8.0,2320,40.0,1.0,2.0,2300-2359,1.0,1246.0,5
2018,3,25,7,2018-03-25,WN,RIC,"Richmond, VA",Virginia,38,ATL,"Atlanta, GA",Georgia,34,1325,0.0,0.0,-1.0,1300-1359,8.0,1510,0.0,0.0,-1.0,1500-1559,1.0,481.0,2
2018,3,12,1,2018-03-12,WN,PDX,"Portland, OR",Oregon,92,DEN,"Denver, CO",Colorado,82,1550,0.0,0.0,-1.0,1500-1559,9.0,1915,0.0,0.0,-1.0,1900-1959,1.0,991.0,4
2018,3,20,2,2018-03-20,AS,SJC,"San Jose, CA",California,91,LIH,"Lihue, HI",Hawaii,2,950,0.0,0.0,-1.0,0900-0959,18.0,1252,0.0,0.0,-1.0,1200-1259,1.0,2466.0,10
2018,3,9,5,2018-03-09,WN,PHX,"Phoenix, AZ",Arizona,81,ABQ,"Albuquerque, NM",New Mexico,86,2250,6.0,0.0,0.0,2200-2259,13.0,2355,5.0,0.0,0.0,2300-2359,1.0,328.0,2
2018,3,30,5,2018-03-30,DL,ATL,"Atlanta, GA",Georgia,34,IAH,"Houston, TX",Texas,74,922,8.0,0.0,0.0,0900-0959,14.0,1039,5.0,0.0,0.0,1000-1059,1.0,689.0,3
2018,3,24,6,2018-03-24,WN,PHX,"Phoenix, AZ",Arizona,81,DTW,"Detroit, MI",Michigan,43,1055,0.0,0.0,-1.0,1000-1059,21.0,1750,0.0,0.0,-2.0,1700-1759,1.0,1671.0,7
2018,3,12,1,2018-03-12,UA,SFO,"San Francisco, CA",California,91,SEA,"Seattle, WA",Washington,93,2300,92.0,1.0,6.0,2300-2359,29.0,110,85.0,1.0,5.0,0001-0559,1.0,679.0,3
2018,3,24,6,2018-03-24,WN,BWI,"Baltimore, MD",Maryland,35,ALB,"Albany, NY",New York,22,2210,0.0,0.0,0.0,2200-2259,10.0,2320,0.0,0.0,-1.0,2300-2359,1.0,289.0,2
2018,3,5,1,2018-03-05,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,LAS,"Las Vegas, NV",Nevada,85,2245,0.0,0.0,-1.0,2200-2259,19.0,2343,0.0,0.0,-1.0,2300-2359,1.0,1055.0,5
2018,3,25,7,2018-03-25,WN,PHX,"Phoenix, AZ",Arizona,81,LAX,"Los Angeles, CA",California,91,920,0.0,0.0,0.0,0900-0959,16.0,1055,0.0,0.0,-1.0,1000-1059,1.0,370.0,2
2018,3,19,1,2018-03-19,WN,SJC,"San Jose, CA",California,91,DEN,"Denver, CO",Colorado,82,1930,55.0,1.0,3.0,1900-1959,11.0,2255,38.0,1.0,2.0,2200-2259,1.0,948.0,4
2018,3,12,1,2018-03-12,OO,LAX,"Los Angeles, CA",California,91,SEA,"Seattle, WA",Washington,93,1525,0.0,0.0,-1.0,1500-1559,32.0,1826,2.0,0.0,0.0,1800-1859,1.0,954.0,4
2018,3,2,5,2018-03-02,AA,PHX,"Phoenix, AZ",Arizona,81,SAN,"San Diego, CA",California,91,1130,0.0,0.0,-1.0,1100-1159,27.0,1149,0.0,0.0,-1.0,1100-1159,1.0,304.0,2
2018,3,3,6,2018-03-03,DL,PBI,"West Palm Beach/Palm Beach, FL",Florida,33,JFK,"New York, NY",New York,22,1859,0.0,0.0,-1.0,1800-1859,29.0,2158,0.0,0.0,-1.0,2100-2159,1.0,1028.0,5
2018,3,15,4,2018-03-15,AA,ORD,"Chicago, IL",Illinois,41,DFW,"Dallas/Fort Worth, TX",Texas,74,1350,21.0,1.0,1.0,1300-1359,17.0,1623,2.0,0.0,0.0,1600-1659,1.0,802.0,4
2018,3,9,5,2018-03-09,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,TUL,"Tulsa, OK",Oklahoma,73,1849,0.0,0.0,-1.0,1800-1859,26.0,1958,2.0,0.0,0.0,1900-1959,1.0,237.0,1
2018,3,17,6,2018-03-17,WN,PHX,"Phoenix, AZ",Arizona,81,OAK,"Oakland, CA",California,91,2035,7.0,0.0,0.0,2000-2059,10.0,2235,0.0,0.0,-1.0,2200-2259,1.0,646.0,3
2018,3,19,1,2018-03-19,UA,PHL,"Philadelphia, PA",Pennsylvania,23,ORD,"Chicago, IL",Illinois,41,730,0.0,0.0,-1.0,0700-0759,14.0,854,0.0,0.0,-1.0,0800-0859,1.0,678.0,3
2018,3,22,4,2018-03-22,DL,MSP,"Minneapolis, MN",Minnesota,63,ATL,"Atlanta, GA",Georgia,34,720,0.0,0.0,-1.0,0700-0759,13.0,1053,0.0,0.0,-2.0,1000-1059,1.0,907.0,4
2018,3,25,7,2018-03-25,WN,BWI,"Baltimore, MD",Maryland,35,BDL,"Hartford, CT",Connecticut,11,830,0.0,0.0,-1.0,0800-0859,7.0,945,0.0,0.0,-2.0,0900-0959,1.0,283.0,2
2018,3,27,2,2018-03-27,AA,MIA,"Miami, FL",Florida,33,PHX,"Phoenix, AZ",Arizona,81,1340,0.0,0.0,-1.0,1300-1359,19.0,1556,0.0,0.0,-1.0,1500-1559,1.0,1972.0,8
2018,3,14,3,2018-03-14,AS,SLC,"Salt Lake City, UT",Utah,87,SFO,"San Francisco, CA",California,91,730,0.0,0.0,-1.0,0700-0759,21.0,828,2.0,0.0,0.0,0800-0859,1.0,599.0,3
2018,3,9,5,2018-03-09,AA,CLT,"Charlotte, NC",North Carolina,36,ALB,"Albany, NY",New York,22,1150,0.0,0.0,-1.0,1100-1159,26.0,1353,0.0,0.0,0.0,1300-1359,1.0,646.0,3
2018,3,31,6,2018-03-31,WN,SEA,"Seattle, WA",Washington,93,DEN,"Denver, CO",Colorado,82,525,0.0,0.0,-1.0,0001-0559,22.0,900,0.0,0.0,-1.0,0900-0959,1.0,1024.0,5
2018,3,12,1,2018-03-12,AA,PHL,"Philadelphia, PA",Pennsylvania,23,DFW,"Dallas/Fort Worth, TX",Texas,74,815,4.0,0.0,0.0,0800-0859,23.0,1116,0.0,0.0,-1.0,1100-1159,1.0,1303.0,6
2018,3,22,4,2018-03-22,EV,ORD,"Chicago, IL",Illinois,41,LIT,"Little Rock, AR",Arkansas,71,850,0.0,0.0,-1.0,0800-0859,14.0,1051,0.0,0.0,-2.0,1000-1059,1.0,552.0,3
2018,3,20,2,2018-03-20,WN,ATL,"Atlanta, GA",Georgia,34,HOU,"Houston, TX",Texas,74,605,4.0,0.0,0.0,0600-0659,16.0,720,4.0,0.0,0.0,0700-0759,1.0,696.0,3
2018,3,9,5,2018-03-09,DL,CLT,"Charlotte, NC",North Carolina,36,MSP,"Minneapolis, MN",Minnesota,63,1625,39.0,1.0,2.0,1600-1659,18.0,1824,36.0,1.0,2.0,1800-1859,1.0,930.0,4
2018,3,25,7,2018-03-25,DL,ATL,"Atlanta, GA",Georgia,34,EYW,"Key West, FL",Florida,33,1101,0.0,0.0,-1.0,1100-1159,26.0,1258,0.0,0.0,-1.0,1200-1259,1.0,646.0,3
2018,3,26,1,2018-03-26,UA,ORD,"Chicago, IL",Illinois,41,LAX,"Los Angeles, CA",California,91,1252,0.0,0.0,-1.0,1200-1259,25.0,1521,2.0,0.0,0.0,1500-1559,1.0,1744.0,7
2018,3,26,1,2018-03-26,NK,PHL,"Philadelphia, PA",Pennsylvania,23,MCO,"Orlando, FL",Florida,33,1810,0.0,0.0,-1.0,1800-1859,23.0,2053,0.0,0.0,-1.0,2000-2059,1.0,861.0,4
2018,3,9,5,2018-03-09,WN,LAS,"Las Vegas, NV",Nevada,85,SJC,"San Jose, CA",California,91,1305,0.0,0.0,0.0,1300-1359,9.0,1430,17.0,1.0,1.0,1400-1459,1.0,386.0,2
2018,3,29,4,2018-03-29,DL,ATL,"Atlanta, GA",Georgia,34,CMH,"Columbus, OH",Ohio,44,834,0.0,0.0,-1.0,0800-0859,19.0,1005,0.0,0.0,-1.0,1000-1059,1.0,447.0,2
2018,3,22,4,2018-03-22,B6,DCA,"Washington, DC",Virginia,38,FLL,"Fort Lauderdale, FL",Florida,33,1250,13.0,0.0,0.0,1200-1259,13.0,1529,0.0,0.0,-1.0,1500-1559,1.0,899.0,4
2018,3,6,2,2018-03-06,NK,DTW,"Detroit, MI",Michigan,43,RSW,"Fort Myers, FL",Florida,33,2021,0.0,0.0,-1.0,2000-2059,52.0,2314,23.0,1.0,1.0,2300-2359,1.0,1084.0,5
2018,3,20,2,2018-03-20,UA,SFO,"San Francisco, CA",California,91,AUS,"Austin, TX",Texas,74,2355,115.0,1.0,7.0,2300-2359,17.0,523,92.0,1.0,6.0,0001-0559,1.0,1504.0,7
2018,3,22,4,2018-03-22,WN,MKE,"Milwaukee, WI",Wisconsin,45,BOS,"Boston, MA",Massachusetts,13,2030,23.0,1.0,1.0,2000-2059,14.0,2340,21.0,1.0,1.0,2300-2359,1.0,860.0,4
2018,3,26,1,2018-03-26,NK,ORD,"Chicago, IL",Illinois,41,MYR,"Myrtle Beach, SC",South Carolina,37,810,0.0,0.0,-1.0,0800-0859,14.0,1109,0.0,0.0,-1.0,1100-1159,1.0,753.0,4
2018,3,2,5,2018-03-02,AA,ATL,"Atlanta, GA",Georgia,34,PHX,"Phoenix, AZ",Arizona,81,1809,0.0,0.0,-1.0,1800-1859,17.0,2035,13.0,0.0,0.0,2000-2059,1.0,1587.0,7
2018,3,29,4,2018-03-29,DL,ATL,"Atlanta, GA",Georgia,34,RSW,"Fort Myers, FL",Florida,33,2012,14.0,0.0,0.0,2000-2059,42.0,2156,35.0,1.0,2.0,2100-2159,1.0,515.0,3
2018,3,21,3,2018-03-21,DL,ATL,"Atlanta, GA",Georgia,34,XNA,"Fayetteville, AR",Arkansas,71,2136,1.0,0.0,0.0,2100-2159,22.0,2245,0.0,0.0,-1.0,2200-2259,1.0,589.0,3
2018,3,2,5,2018-03-02,UA,ORD,"Chicago, IL",Illinois,41,TPA,"Tampa, FL",Florida,33,752,0.0,0.0,-1.0,0700-0759,21.0,1138,0.0,0.0,-2.0,1100-1159,1.0,1012.0,5
2018,3,30,5,2018-03-30,G4,LAS,"Las Vegas, NV",Nevada,85,SGF,"Springfield, MO",Missouri,64,735,0.0,0.0,-1.0,0700-0759,15.0,1222,0.0,0.0,-1.0,1200-1259,1.0,1209.0,5
2018,3,28,3,2018-03-28,NK,MCO,"Orlando, FL",Florida,33,FLL,"Fort Lauderdale, FL",Florida,33,805,0.0,0.0,-1.0,0800-0859,14.0,909,0.0,0.0,-1.0,0900-0959,1.0,177.0,1
2018,3,26,1,2018-03-26,DL,LAX,"Los Angeles, CA",California,91,MSP,"Minneapolis, MN",Minnesota,63,25,0.0,0.0,-1.0,0001-0559,14.0,604,0.0,0.0,-2.0,0600-0659,1.0,1535.0,7
2018,3,9,5,2018-03-09,DL,DTW,"Detroit, MI",Michigan,43,BWI,"Baltimore, MD",Maryland,35,2216,0.0,0.0,-1.0,2200-2259,16.0,2350,0.0,0.0,-2.0,2300-2359,1.0,409.0,2
2018,3,7,3,2018-03-07,DL,BOS,"Boston, MA",Massachusetts,13,AUS,"Austin, TX",Texas,74,1935,0.0,0.0,-1.0,1900-1959,23.0,2330,0.0,0.0,-2.0,2300-2359,1.0,1698.0,7
2018,3,24,6,2018-03-24,EV,EWR,"Newark, NJ",New Jersey,21,STL,"St. Louis, MO",Missouri,64,2000,8.0,0.0,0.0,2000-2059,16.0,2200,0.0,0.0,-1.0,2200-2259,1.0,872.0,4
2018,3,15,4,2018-03-15,DL,ATL,"Atlanta, GA",Georgia,34,CID,"Cedar Rapids/Iowa City, IA",Iowa,61,2126,1.0,0.0,0.0,2100-2159,21.0,2229,6.0,0.0,0.0,2200-2259,1.0,694.0,3
2018,3,28,3,2018-03-28,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,LGA,"New York, NY",New York,22,1635,36.0,1.0,2.0,1600-1659,21.0,2058,12.0,0.0,0.0,2000-2059,1.0,1389.0,6
2018,3,13,2,2018-03-13,OO,ORD,"Chicago, IL",Illinois,41,BNA,"Nashville, TN",Tennessee,54,1759,0.0,0.0,-1.0,1700-1759,32.0,1942,0.0,0.0,-1.0,1900-1959,1.0,409.0,2
2018,3,16,5,2018-03-16,DL,ATL,"Atlanta, GA",Georgia,34,PHX,"Phoenix, AZ",Arizona,81,1955,0.0,0.0,-1.0,1900-1959,12.0,2105,0.0,0.0,-1.0,2100-2159,1.0,1587.0,7
2018,3,5,1,2018-03-05,WN,MDW,"Chicago, IL",Illinois,41,DEN,"Denver, CO",Colorado,82,1015,173.0,1.0,11.0,1000-1059,19.0,1155,166.0,1.0,11.0,1100-1159,1.0,895.0,4
2018,3,11,7,2018-03-11,UA,IAH,"Houston, TX",Texas,74,BWI,"Baltimore, MD",Maryland,35,1940,0.0,0.0,0.0,1900-1959,18.0,2337,0.0,0.0,-1.0,2300-2359,1.0,1235.0,5
2018,3,16,5,2018-03-16,AA,EWR,"Newark, NJ",New Jersey,21,CLT,"Charlotte, NC",North Carolina,36,634,0.0,0.0,-1.0,0600-0659,27.0,830,0.0,0.0,-1.0,0800-0859,1.0,529.0,3
2018,3,12,1,2018-03-12,AA,ORD,"Chicago, IL",Illinois,41,PHL,"Philadelphia, PA",Pennsylvania,23,703,3.0,0.0,0.0,0700-0759,9.0,1001,4.0,0.0,0.0,1000-1059,1.0,678.0,3
2018,3,8,4,2018-03-08,NK,PIT,"Pittsburgh, PA",Pennsylvania,23,MYR,"Myrtle Beach, SC",South Carolina,37,1230,0.0,0.0,-1.0,1200-1259,10.0,1400,0.0,0.0,-1.0,1400-1459,1.0,475.0,2
2018,3,19,1,2018-03-19,B6,BOS,"Boston, MA",Massachusetts,13,SFO,"San Francisco, CA",California,91,1137,0.0,0.0,-1.0,1100-1159,26.0,1525,0.0,0.0,-1.0,1500-1559,1.0,2704.0,11
2018,3,9,5,2018-03-09,UA,SFO,"San Francisco, CA",California,91,KOA,"Kona, HI",Hawaii,2,1645,0.0,0.0,-1.0,1600-1659,19.0,2030,0.0,0.0,0.0,2000-2059,1.0,2367.0,10
2018,3,16,5,2018-03-16,DL,SLC,"Salt Lake City, UT",Utah,87,OAK,"Oakland, CA",California,91,830,0.0,0.0,-1.0,0800-0859,16.0,937,0.0,0.0,-2.0,0900-0959,1.0,588.0,3
2018,3,16,5,2018-03-16,WN,BWI,"Baltimore, MD",Maryland,35,CMH,"Columbus, OH",Ohio,44,750,11.0,0.0,0.0,0700-0759,12.0,910,10.0,0.0,0.0,0900-0959,1.0,337.0,2
2018,3,6,2,2018-03-06,DL,AUS,"Austin, TX",Texas,74,JFK,"New York, NY",New York,22,1749,0.0,0.0,-1.0,1700-1759,22.0,2236,1.0,0.0,0.0,2200-2259,1.0,1521.0,7
2018,3,26,1,2018-03-26,WN,IND,"Indianapolis, IN",Indiana,42,RSW,"Fort Myers, FL",Florida,33,1045,0.0,0.0,0.0,1000-1059,10.0,1310,0.0,0.0,-2.0,1300-1359,1.0,945.0,4
2018,3,24,6,2018-03-24,OO,ORD,"Chicago, IL",Illinois,41,BZN,"Bozeman, MT",Montana,84,1600,0.0,0.0,-1.0,1600-1659,18.0,1825,0.0,0.0,-1.0,1800-1859,1.0,1185.0,5
2018,3,13,2,2018-03-13,YX,ORD,"Chicago, IL",Illinois,41,SDF,"Louisville, KY",Kentucky,52,1750,40.0,1.0,2.0,1700-1759,30.0,2014,39.0,1.0,2.0,2000-2059,1.0,286.0,2
2018,3,26,1,2018-03-26,DL,LGA,"New York, NY",New York,22,ATL,"Atlanta, GA",Georgia,34,1730,0.0,0.0,-1.0,1700-1759,32.0,2018,0.0,0.0,-2.0,2000-2059,1.0,762.0,4
2018,3,20,2,2018-03-20,UA,ORD,"Chicago, IL",Illinois,41,FLL,"Fort Lauderdale, FL",Florida,33,756,0.0,0.0,-1.0,0700-0759,21.0,1207,0.0,0.0,-1.0,1200-1259,1.0,1182.0,5
2018,3,25,7,2018-03-25,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,BDL,"Hartford, CT",Connecticut,11,1249,21.0,1.0,1.0,1200-1259,14.0,1715,20.0,1.0,1.0,1700-1759,1.0,1471.0,6
2018,3,27,2,2018-03-27,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,STL,"St. Louis, MO",Missouri,64,1645,17.0,1.0,1.0,1600-1659,16.0,1822,21.0,1.0,1.0,1800-1859,1.0,550.0,3
2018,3,27,2,2018-03-27,AA,MIA,"Miami, FL",Florida,33,ATL,"Atlanta, GA",Georgia,34,650,0.0,0.0,-1.0,0600-0659,17.0,849,6.0,0.0,0.0,0800-0859,1.0,594.0,3
2018,3,26,1,2018-03-26,UA,ORD,"Chicago, IL",Illinois,41,CVG,"Cincinnati, OH",Kentucky,52,2123,0.0,0.0,-1.0,2100-2159,32.0,2341,0.0,0.0,-1.0,2300-2359,1.0,264.0,2
2018,3,7,3,2018-03-07,WN,AUS,"Austin, TX",Texas,74,DEN,"Denver, CO",Colorado,82,1945,0.0,0.0,-1.0,1900-1959,11.0,2100,1.0,0.0,0.0,2100-2159,1.0,775.0,4
2018,3,16,5,2018-03-16,DL,ATL,"Atlanta, GA",Georgia,34,RIC,"Richmond, VA",Virginia,38,1419,1.0,0.0,0.0,1400-1459,11.0,1550,0.0,0.0,-1.0,1500-1559,1.0,481.0,2
2018,3,19,1,2018-03-19,DL,RDU,"Raleigh/Durham, NC",North Carolina,36,ATL,"Atlanta, GA",Georgia,34,630,0.0,0.0,-1.0,0600-0659,15.0,800,0.0,0.0,-1.0,0800-0859,1.0,356.0,2
2018,3,7,3,2018-03-07,OO,BUR,"Burbank, CA",California,91,SJC,"San Jose, CA",California,91,1354,0.0,0.0,-2.0,1300-1359,10.0,1509,0.0,0.0,-2.0,1500-1559,1.0,296.0,2
2018,3,26,1,2018-03-26,AA,MIA,"Miami, FL",Florida,33,MSY,"New Orleans, LA",Louisiana,72,1930,0.0,0.0,-1.0,1900-1959,20.0,2047,0.0,0.0,-2.0,2000-2059,1.0,675.0,3
2018,3,24,6,2018-03-24,EV,MSY,"New Orleans, LA",Louisiana,72,IAH,"Houston, TX",Texas,74,935,0.0,0.0,-1.0,0900-0959,13.0,1059,0.0,0.0,-2.0,1000-1059,1.0,305.0,2
2018,3,6,2,2018-03-06,YV,IAH,"Houston, TX",Texas,74,CHS,"Charleston, SC",South Carolina,37,1945,0.0,0.0,-1.0,1900-1959,17.0,2317,0.0,0.0,-2.0,2300-2359,1.0,925.0,4
2018,3,8,4,2018-03-08,WN,ATL,"Atlanta, GA",Georgia,34,MCI,"Kansas City, MO",Missouri,64,1830,0.0,0.0,-1.0,1800-1859,13.0,1945,0.0,0.0,-1.0,1900-1959,1.0,692.0,3
2018,3,26,1,2018-03-26,OO,ORD,"Chicago, IL",Illinois,41,ATL,"Atlanta, GA",Georgia,34,1225,0.0,0.0,-1.0,1200-1259,20.0,1530,0.0,0.0,-1.0,1500-1559,1.0,606.0,3
2018,3,17,6,2018-03-17,WN,FLL,"Fort Lauderdale, FL",Florida,33,LAS,"Las Vegas, NV",Nevada,85,1755,10.0,0.0,0.0,1700-1759,20.0,2025,22.0,1.0,1.0,2000-2059,1.0,2173.0,9
2018,3,18,7,2018-03-18,NK,LAX,"Los Angeles, CA",California,91,LAS,"Las Vegas, NV",Nevada,85,600,0.0,0.0,-1.0,0600-0659,11.0,708,0.0,0.0,-2.0,0700-0759,1.0,236.0,1
2018,3,11,7,2018-03-11,WN,OAK,"Oakland, CA",California,91,PHX,"Phoenix, AZ",Arizona,81,905,0.0,0.0,-1.0,0900-0959,13.0,1055,0.0,0.0,0.0,1000-1059,1.0,646.0,3
2018,3,13,2,2018-03-13,AA,ORD,"Chicago, IL",Illinois,41,DCA,"Washington, DC",Virginia,38,1825,6.0,0.0,0.0,1800-1859,21.0,2124,0.0,0.0,-1.0,2100-2159,1.0,612.0,3
2018,3,19,1,2018-03-19,AA,ORD,"Chicago, IL",Illinois,41,BOS,"Boston, MA",Massachusetts,13,1644,0.0,0.0,-1.0,1600-1659,14.0,1959,0.0,0.0,-2.0,1900-1959,1.0,867.0,4
2018,3,30,5,2018-03-30,UA,PHL,"Philadelphia, PA",Pennsylvania,23,ORD,"Chicago, IL",Illinois,41,545,0.0,0.0,-1.0,0001-0559,10.0,706,0.0,0.0,-2.0,0700-0759,1.0,678.0,3
2018,3,27,2,2018-03-27,WN,CLT,"Charlotte, NC",North Carolina,36,MDW,"Chicago, IL",Illinois,41,620,0.0,0.0,0.0,0600-0659,16.0,720,0.0,0.0,-1.0,0700-0759,1.0,584.0,3
2018,3,22,4,2018-03-22,WN,ATL,"Atlanta, GA",Georgia,34,PIT,"Pittsburgh, PA",Pennsylvania,23,835,0.0,0.0,-1.0,0800-0859,21.0,1020,0.0,0.0,-1.0,1000-1059,1.0,526.0,3
2018,3,11,7,2018-03-11,WN,SFO,"San Francisco, CA",California,91,DEN,"Denver, CO",Colorado,82,1305,0.0,0.0,0.0,1300-1359,22.0,1640,0.0,0.0,-1.0,1600-1659,1.0,967.0,4
2018,3,5,1,2018-03-05,DL,ATL,"Atlanta, GA",Georgia,34,ROC,"Rochester, NY",New York,22,916,12.0,0.0,0.0,0900-0959,12.0,1121,2.0,0.0,0.0,1100-1159,1.0,749.0,3
2018,3,4,7,2018-03-04,WN,MCI,"Kansas City, MO",Missouri,64,MCO,"Orlando, FL",Florida,33,1655,0.0,0.0,-1.0,1600-1659,10.0,2030,0.0,0.0,-1.0,2000-2059,1.0,1072.0,5
2018,3,25,7,2018-03-25,WN,MDW,"Chicago, IL",Illinois,41,SLC,"Salt Lake City, UT",Utah,87,855,5.0,0.0,0.0,0800-0859,14.0,1120,7.0,0.0,0.0,1100-1159,1.0,1259.0,6
2018,3,15,4,2018-03-15,DL,ATL,"Atlanta, GA",Georgia,34,DFW,"Dallas/Fort Worth, TX",Texas,74,848,14.0,0.0,0.0,0800-0859,14.0,1017,0.0,0.0,-1.0,1000-1059,1.0,731.0,3
2018,3,28,3,2018-03-28,AA,DFW,"Dallas/Fort Worth, TX",Texas,74,CLE,"Cleveland, OH",Ohio,44,1250,0.0,0.0,-1.0,1200-1259,33.0,1627,0.0,0.0,-1.0,1600-1659,1.0,1021.0,5
2018,3,28,3,2018-03-28,AA,ORD,"Chicago, IL",Illinois,41,LAX,"Los Angeles, CA",California,91,1200,13.0,0.0,0.0,1200-1259,11.0,1437,0.0,0.0,-1.0,1400-1459,1.0,1744.0,7
2018,3,27,2,2018-03-27,YX,CMH,"Columbus, OH",Ohio,44,IAH,"Houston, TX",Texas,74,900,0.0,0.0,-1.0,0900-0959,12.0,1107,0.0,0.0,-1.0,1100-1159,1.0,986.0,4
2018,3,5,1,2018-03-05,DL,ATL,"Atlanta, GA",Georgia,34,RIC,"Richmond, VA",Virginia,38,1001,0.0,0.0,-1.0,1000-1059,11.0,1136,0.0,0.0,-1.0,1100-1159,1.0,481.0,2
2018,3,29,4,2018-03-29,DL,ORD,"Chicago, IL",Illinois,41,ATL,"Atlanta, GA",Georgia,34,711,0.0,0.0,-1.0,0700-0759,14.0,1014,0.0,0.0,-1.0,1000-1059,1.0,606.0,3
2018,3,26,1,2018-03-26,WN,SMF,"Sacramento, CA",California,91,SEA,"Seattle, WA",Washington,93,1800,0.0,0.0,-1.0,1800-1859,8.0,1955,0.0,0.0,-1.0,1900-1959,1.0,605.0,3
