Year,Month,DayofMonth,DayOfWeek,FlightDate,IATA_CODE_Reporting_Airline,Origin,OriginCityName,OriginStateName,Dest,DestCityName,DestStateName,CRSDepTime,DepDelay,DepDel15,DepTimeBlk,TaxiOut,ArrTimeBlk,Flights,Distance,Day Average Temp,High Temp,Low Temp,Max Wind Speed,Precipitation,Sea Level Pressure
2016,1,12,2,2016-01-12,DL,ATL,"Atlanta, GA",Georgia,DCA,"Washington, DC",Virginia,1220,-2.0,0.0,1200-1259,13.0,1400-1459,1.0,547.0,40.63,53.0,28.0,21.0,,29.09
2016,1,10,7,2016-01-10,EV,ATL,"Atlanta, GA",Georgia,AEX,"Alexandria, LA",Louisiana,1235,-3.0,0.0,1200-1259,16.0,1300-1359,1.0,500.0,41.9,53.0,30.0,23.0,0.43,29.04
2016,1,14,4,2016-01-14,DL,DTW,"Detroit, MI",Michigan,BNA,"Nashville, TN",Tennessee,1718,-6.0,0.0,1700-1759,11.0,1800-1859,1.0,456.0,27.24,35.0,18.0,15.0,0.04,29.17
2016,1,28,4,2016-01-28,AA,MIA,"Miami, FL",Florida,BWI,"Baltimore, MD",Maryland,1420,4.0,0.0,1400-1459,21.0,1600-1659,1.0,946.0,,,,,,
2016,1,10,7,2016-01-10,NK,MCO,"Orlando, FL",Florida,DTW,"Detroit, MI",Michigan,2105,88.0,1.0,2100-2159,14.0,2300-2359,1.0,957.0,,,,,,
2016,1,17,7,2016-01-17,WN,OAK,"Oakland, CA",California,BNA,"Nashville, TN",Tennessee,1120,-1.0,0.0,1100-1159,9.0,1700-1759,1.0,1959.0,57.5,59.0,56.0,17.0,,30.16
2016,1,24,7,2016-01-24,AA,SJC,"San Jose, CA",California,DFW,"Dallas/Fort Worth, TX",Texas,1146,-11.0,0.0,1100-1159,12.0,1700-1759,1.0,1438.0,,,,,,
2016,1,19,2,2016-01-19,AA,COS,"Colorado Springs, CO",Colorado,DFW,"Dallas/Fort Worth, TX",Texas,734,-2.0,0.0,0700-0759,14.0,1000-1059,1.0,592.0,,,,,,
2016,1,19,2,2016-01-19,WN,BWI,"Baltimore, MD",Maryland,FNT,"Flint, MI",Michigan,2225,-5.0,0.0,2200-2259,13.0,0001-0559,1.0,452.0,,,,,,
2016,1,27,3,2016-01-27,AS,JNU,"Juneau, AK",Alaska,SEA,"Seattle, WA",Washington,2010,-19.0,0.0,2000-2059,7.0,2300-2359,1.0,909.0,,,,,,
2016,1,23,6,2016-01-23,NK,DTW,"Detroit, MI",Michigan,LGA,"New York, NY",New York,600,,,0600-0659,,0700-0759,1.0,502.0,,,,,,
2016,1,13,3,2016-01-13,AA,LGA,"New York, NY",New York,CLT,"Charlotte, NC",North Carolina,1440,-3.0,0.0,1400-1459,8.0,1600-1659,1.0,544.0,,,,,,
2016,1,24,7,2016-01-24,EV,EWR,"Newark, NJ",New Jersey,ORF,"Norfolk, VA",Virginia,1811,,,1800-1859,,1900-1959,1.0,284.0,,,,,,
2016,1,6,3,2016-01-06,EV,EWR,"Newark, NJ",New Jersey,JAX,"Jacksonville, FL",Florida,630,-3.0,0.0,0600-0659,17.0,0900-0959,1.0,820.0,,,,,,
2016,1,4,1,2016-01-04,AA,DFW,"Dallas/Fort Worth, TX",Texas,ABQ,"Albuquerque, NM",New Mexico,1910,55.0,1.0,1900-1959,25.0,2000-2059,1.0,569.0,,,,,,
2016,1,27,3,2016-01-27,UA,EWR,"Newark, NJ",New Jersey,ORD,"Chicago, IL",Illinois,1009,0.0,0.0,1000-1059,15.0,1100-1159,1.0,719.0,,,,,,
2016,1,2,6,2016-01-02,DL,DTW,"Detroit, MI",Michigan,BOS,"Boston, MA",Massachusetts,721,-2.0,0.0,0700-0759,14.0,0900-0959,1.0,632.0,,,,,,
2016,1,21,4,2016-01-21,UA,IAH,"Houston, TX",Texas,LGA,"New York, NY",New York,1015,-8.0,0.0,1000-1059,12.0,1400-1459,1.0,1416.0,,,,,,
2016,1,22,5,2016-01-22,EV,MSN,"Madison, WI",Wisconsin,ORD,"Chicago, IL",Illinois,1716,1.0,0.0,1700-1759,20.0,1800-1859,1.0,108.0,,,,,,
2016,1,9,6,2016-01-09,AA,DCA,"Washington, DC",Virginia,LGA,"New York, NY",New York,1200,-7.0,0.0,1200-1259,26.0,1300-1359,1.0,214.0,45.14,50.0,41.0,10.0,0.01,30.14
2016,1,4,1,2016-01-04,AA,ATL,"Atlanta, GA",Georgia,MIA,"Miami, FL",Florida,2030,28.0,1.0,2000-2059,22.0,2200-2259,1.0,594.0,38.25,44.0,32.0,20.0,,29.24
2016,1,9,6,2016-01-09,EV,ORD,"Chicago, IL",Illinois,FSD,"Sioux Falls, SD",South Dakota,1918,,,1900-1959,,2100-2159,1.0,462.0,,,,,,
2016,1,1,5,2016-01-01,AS,IAD,"Washington, DC",Virginia,SEA,"Seattle, WA",Washington,1850,8.0,0.0,1800-1859,12.0,2100-2159,1.0,2306.0,38.96,43.0,31.0,16.0,,29.82
2016,1,4,1,2016-01-04,WN,HOU,"Houston, TX",Texas,DCA,"Washington, DC",Virginia,1510,11.0,0.0,1500-1559,8.0,1800-1859,1.0,1218.0,,,,,,
2016,1,27,3,2016-01-27,WN,MDW,"Chicago, IL",Illinois,BWI,"Baltimore, MD",Maryland,1445,-5.0,0.0,1400-1459,9.0,1700-1759,1.0,611.0,30.44,35.0,26.0,22.0,,29.59
2016,1,23,6,2016-01-23,DL,PHX,"Phoenix, AZ",Arizona,DTW,"Detroit, MI",Michigan,845,-2.0,0.0,0800-0859,20.0,1400-1459,1.0,1671.0,,,,,,
2016,1,28,4,2016-01-28,B6,JFK,"New York, NY",New York,TPA,"Tampa, FL",Florida,2155,6.0,0.0,2100-2159,24.0,0001-0559,1.0,1005.0,,,,,,
2016,1,28,4,2016-01-28,WN,MCO,"Orlando, FL",Florida,BWI,"Baltimore, MD",Maryland,700,-2.0,0.0,0700-0759,14.0,0900-0959,1.0,787.0,,,,,,
2016,1,17,7,2016-01-17,OO,IDA,"Idaho Falls, ID",Idaho,DEN,"Denver, CO",Colorado,1445,-1.0,0.0,1400-1459,26.0,1600-1659,1.0,458.0,,,,,,
2016,1,30,6,2016-01-30,B6,BUF,"Buffalo, NY",New York,FLL,"Fort Lauderdale, FL",Florida,1421,-4.0,0.0,1400-1459,8.0,1700-1759,1.0,1166.0,,,,,,
2016,1,30,6,2016-01-30,AA,CLT,"Charlotte, NC",North Carolina,EWR,"Newark, NJ",New Jersey,2215,-5.0,0.0,2200-2259,11.0,2300-2359,1.0,529.0,,,,,,
2016,1,31,7,2016-01-31,NK,RSW,"Fort Myers, FL",Florida,ACY,"Atlantic City, NJ",New Jersey,2100,27.0,1.0,2100-2159,13.0,2300-2359,1.0,982.0,,,,,,
2016,1,18,1,2016-01-18,VX,LAS,"Las Vegas, NV",Nevada,SFO,"San Francisco, CA",California,700,-4.0,0.0,0700-0759,17.0,0800-0859,1.0,414.0,,,,,,
2016,1,15,5,2016-01-15,B6,SFO,"San Francisco, CA",California,LAS,"Las Vegas, NV",Nevada,1222,11.0,0.0,1200-1259,14.0,1300-1359,1.0,414.0,,,,,,
2016,1,1,5,2016-01-01,AS,SEA,"Seattle, WA",Washington,SMF,"Sacramento, CA",California,2155,10.0,0.0,2100-2159,21.0,2300-2359,1.0,605.0,,,,,,
2016,1,12,2,2016-01-12,WN,OAK,"Oakland, CA",California,SAN,"San Diego, CA",California,855,-3.0,0.0,0800-0859,9.0,1000-1059,1.0,446.0,,,,,,
2016,1,8,5,2016-01-08,WN,MDW,"Chicago, IL",Illinois,DAL,"Dallas, TX",Texas,1235,-1.0,0.0,1200-1259,9.0,1400-1459,1.0,793.0,,,,,,
2016,1,12,2,2016-01-12,DL,DAL,"Dallas, TX",Texas,ATL,"Atlanta, GA",Georgia,700,-3.0,0.0,0700-0759,30.0,1000-1059,1.0,721.0,46.88,62.0,36.0,7.0,,29.79
2016,1,28,4,2016-01-28,AA,DFW,"Dallas/Fort Worth, TX",Texas,TUS,"Tucson, AZ",Arizona,1355,-4.0,0.0,1300-1359,22.0,1500-1559,1.0,813.0,50.33,69.0,34.0,12.0,,29.53
2016,1,22,5,2016-01-22,AA,DFW,"Dallas/Fort Worth, TX",Texas,LAS,"Las Vegas, NV",Nevada,2205,-1.0,0.0,2200-2259,18.0,2300-2359,1.0,1055.0,39.6,48.0,32.0,28.0,0.19,29.69
2016,1,31,7,2016-01-31,DL,MSP,"Minneapolis, MN",Minnesota,BWI,"Baltimore, MD",Maryland,1949,-7.0,0.0,1900-1959,13.0,2300-2359,1.0,936.0,34.92,41.0,28.0,12.0,0.01,28.94
2016,1,26,2,2016-01-26,OO,SLC,"Salt Lake City, UT",Utah,MFR,"Medford, OR",Oregon,2146,-3.0,0.0,2100-2159,21.0,2200-2259,1.0,575.0,27.79,39.0,22.0,8.0,,26.13
2016,1,3,7,2016-01-03,OO,BRD,"Brainerd, MN",Minnesota,MSP,"Minneapolis, MN",Minnesota,720,-9.0,0.0,0700-0759,24.0,0800-0859,1.0,114.0,,,,,,
2016,1,24,7,2016-01-24,EV,TYR,"Tyler, TX",Texas,DFW,"Dallas/Fort Worth, TX",Texas,1504,-11.0,0.0,1500-1559,7.0,1500-1559,1.0,102.0,,,,,,
2016,1,30,6,2016-01-30,VX,DAL,"Dallas, TX",Texas,SFO,"San Francisco, CA",California,1000,-9.0,0.0,1000-1059,9.0,1100-1159,1.0,1476.0,62.54,76.0,48.0,20.0,,29.34
2016,1,4,1,2016-01-04,AA,DFW,"Dallas/Fort Worth, TX",Texas,TUS,"Tucson, AZ",Arizona,1200,2.0,0.0,1200-1259,28.0,1300-1359,1.0,813.0,,,,,,
2016,1,10,7,2016-01-10,UA,CLE,"Cleveland, OH",Ohio,EWR,"Newark, NJ",New Jersey,1640,-3.0,0.0,1600-1659,29.0,1800-1859,1.0,404.0,,,,,,
2016,1,8,5,2016-01-08,UA,MFE,"Mission/McAllen/Edinburg, TX",Texas,IAH,"Houston, TX",Texas,1055,72.0,1.0,1000-1059,11.0,1200-1259,1.0,316.0,,,,,,
2016,1,28,4,2016-01-28,AA,CLT,"Charlotte, NC",North Carolina,PHL,"Philadelphia, PA",Pennsylvania,2225,-2.0,0.0,2200-2259,16.0,0001-0559,1.0,449.0,,,,,,
2016,1,13,3,2016-01-13,UA,ORD,"Chicago, IL",Illinois,LAS,"Las Vegas, NV",Nevada,1622,0.0,0.0,1600-1659,18.0,1800-1859,1.0,1514.0,,,,,,
2016,1,28,4,2016-01-28,DL,SFO,"San Francisco, CA",California,JFK,"New York, NY",New York,625,-6.0,0.0,0600-0659,21.0,1400-1459,1.0,2586.0,,,,,,
2016,1,19,2,2016-01-19,UA,PDX,"Portland, OR",Oregon,DEN,"Denver, CO",Colorado,524,-7.0,0.0,0001-0559,10.0,0800-0859,1.0,991.0,44.43,48.0,43.0,18.0,0.26,29.96
2016,1,25,1,2016-01-25,EV,ATL,"Atlanta, GA",Georgia,SAV,"Savannah, GA",Georgia,1627,2.0,0.0,1600-1659,20.0,1700-1759,1.0,214.0,,,,,,
2016,1,21,4,2016-01-21,OO,SLC,"Salt Lake City, UT",Utah,GTF,"Great Falls, MT",Montana,1105,-5.0,0.0,1100-1159,27.0,1200-1259,1.0,463.0,31.92,41.0,27.0,12.0,,26.11
2016,1,2,6,2016-01-02,AA,DFW,"Dallas/Fort Worth, TX",Texas,MSP,"Minneapolis, MN",Minnesota,2035,1.0,0.0,2000-2059,20.0,2200-2259,1.0,852.0,,,,,,
2016,1,1,5,2016-01-01,WN,TPA,"Tampa, FL",Florida,BDL,"Hartford, CT",Connecticut,1055,-1.0,0.0,1000-1059,9.0,1300-1359,1.0,1111.0,74.19,80.0,71.0,12.0,,30.11
2016,1,2,6,2016-01-02,WN,LAS,"Las Vegas, NV",Nevada,RNO,"Reno, NV",Nevada,1310,-2.0,0.0,1300-1359,16.0,1400-1459,1.0,345.0,,,,,,
2016,1,2,6,2016-01-02,WN,LAX,"Los Angeles, CA",California,PHX,"Phoenix, AZ",Arizona,2155,-5.0,0.0,2100-2159,15.0,0001-0559,1.0,370.0,55.38,63.0,49.0,10.0,,29.97
2016,1,4,1,2016-01-04,AA,SNA,"Santa Ana, CA",California,PHX,"Phoenix, AZ",Arizona,1630,-11.0,0.0,1600-1659,27.0,1800-1859,1.0,338.0,,,,,,
2016,1,13,3,2016-01-13,WN,MDW,"Chicago, IL",Illinois,LGA,"New York, NY",New York,720,0.0,0.0,0700-0759,25.0,1000-1059,1.0,725.0,13.92,29.0,2.0,14.0,,29.54
2016,1,22,5,2016-01-22,EV,DFW,"Dallas/Fort Worth, TX",Texas,JAN,"Jackson/Vicksburg, MS",Mississippi,1405,16.0,1.0,1400-1459,17.0,1500-1559,1.0,408.0,39.6,48.0,32.0,28.0,0.19,29.69
2016,1,12,2,2016-01-12,WN,MCO,"Orlando, FL",Florida,ATL,"Atlanta, GA",Georgia,1545,-2.0,0.0,1500-1559,15.0,1700-1759,1.0,404.0,,,,,,
2016,1,6,3,2016-01-06,UA,DFW,"Dallas/Fort Worth, TX",Texas,DEN,"Denver, CO",Colorado,1646,-3.0,0.0,1600-1659,14.0,1700-1759,1.0,641.0,,,,,,
2016,1,26,2,2016-01-26,AA,CLT,"Charlotte, NC",North Carolina,RDU,"Raleigh/Durham, NC",North Carolina,1301,-6.0,0.0,1300-1359,14.0,1300-1359,1.0,130.0,46.54,58.0,31.0,9.0,,29.44
2016,1,5,2,2016-01-05,DL,DTW,"Detroit, MI",Michigan,PHL,"Philadelphia, PA",Pennsylvania,2005,-5.0,0.0,2000-2059,18.0,2100-2159,1.0,453.0,,,,,,
2016,1,23,6,2016-01-23,AA,LAX,"Los Angeles, CA",California,IND,"Indianapolis, IN",Indiana,950,138.0,1.0,0900-0959,34.0,1600-1659,1.0,1814.0,58.31,62.0,53.0,16.0,,29.94
2016,1,2,6,2016-01-02,AA,LAS,"Las Vegas, NV",Nevada,PHL,"Philadelphia, PA",Pennsylvania,45,-4.0,0.0,0001-0559,16.0,0800-0859,1.0,2176.0,,,,,,
2016,1,24,7,2016-01-24,AS,SEA,"Seattle, WA",Washington,PHX,"Phoenix, AZ",Arizona,1850,0.0,0.0,1800-1859,14.0,2200-2259,1.0,1107.0,,,,,,
2016,1,28,4,2016-01-28,UA,ORD,"Chicago, IL",Illinois,LGA,"New York, NY",New York,1923,-1.0,0.0,1900-1959,32.0,2200-2259,1.0,733.0,34.0,39.0,29.0,20.0,,29.13
2016,1,26,2,2016-01-26,WN,DTW,"Detroit, MI",Michigan,BWI,"Baltimore, MD",Maryland,1530,10.0,0.0,1500-1559,16.0,1600-1659,1.0,409.0,,,,,,
2016,1,1,5,2016-01-01,NK,LAX,"Los Angeles, CA",California,DFW,"Dallas/Fort Worth, TX",Texas,1030,3.0,0.0,1000-1059,8.0,1500-1559,1.0,1235.0,54.75,65.0,44.0,12.0,,30.02
2016,1,29,5,2016-01-29,AA,LAX,"Los Angeles, CA",California,ORD,"Chicago, IL",Illinois,1105,12.0,0.0,1100-1159,19.0,1700-1759,1.0,1744.0,58.85,66.0,51.0,9.0,,29.97
2016,1,20,3,2016-01-20,WN,LAS,"Las Vegas, NV",Nevada,SAT,"San Antonio, TX",Texas,800,-6.0,0.0,0800-0859,15.0,1200-1259,1.0,1069.0,,,,,,
2016,1,17,7,2016-01-17,WN,SAT,"San Antonio, TX",Texas,DAL,"Dallas, TX",Texas,2050,90.0,1.0,2000-2059,7.0,2100-2159,1.0,248.0,,,,,,
2016,1,18,1,2016-01-18,DL,SFO,"San Francisco, CA",California,LAX,"Los Angeles, CA",California,1600,-3.0,0.0,1600-1659,13.0,1700-1759,1.0,337.0,,,,,,
2016,1,25,1,2016-01-25,OO,SAN,"San Diego, CA",California,SFO,"San Francisco, CA",California,1820,-4.0,0.0,1800-1859,20.0,2000-2059,1.0,447.0,,,,,,
2016,1,22,5,2016-01-22,AA,PHX,"Phoenix, AZ",Arizona,DFW,"Dallas/Fort Worth, TX",Texas,1600,-7.0,0.0,1600-1659,18.0,1900-1959,1.0,868.0,,,,,,
2016,1,25,1,2016-01-25,EV,ATL,"Atlanta, GA",Georgia,CAE,"Columbia, SC",South Carolina,1345,0.0,0.0,1300-1359,16.0,1400-1459,1.0,192.0,,,,,,
2016,1,23,6,2016-01-23,OO,MSP,"Minneapolis, MN",Minnesota,LNK,"Lincoln, NE",Nebraska,1541,-3.0,0.0,1500-1559,16.0,1700-1759,1.0,331.0,,,,,,
2016,1,9,6,2016-01-09,EV,OMA,"Omaha, NE",Nebraska,EWR,"Newark, NJ",New Jersey,1132,-4.0,0.0,1100-1159,11.0,1500-1559,1.0,1134.0,,,,,,
2016,1,31,7,2016-01-31,DL,JAX,"Jacksonville, FL",Florida,ATL,"Atlanta, GA",Georgia,1330,-6.0,0.0,1300-1359,15.0,1400-1459,1.0,270.0,,,,,,
2016,1,21,4,2016-01-21,AA,BOS,"Boston, MA",Massachusetts,PHL,"Philadelphia, PA",Pennsylvania,1030,-7.0,0.0,1000-1059,14.0,1200-1259,1.0,280.0,26.17,32.0,21.0,21.0,,30.11
2016,1,24,7,2016-01-24,AA,CLT,"Charlotte, NC",North Carolina,ATL,"Atlanta, GA",Georgia,930,116.0,1.0,0900-0959,29.0,1000-1059,1.0,226.0,34.88,47.0,21.0,7.0,,29.38
2016,1,21,4,2016-01-21,WN,RIC,"Richmond, VA",Virginia,ATL,"Atlanta, GA",Georgia,1635,19.0,1.0,1600-1659,10.0,1800-1859,1.0,481.0,,,,,,
2016,1,12,2,2016-01-12,AS,PHX,"Phoenix, AZ",Arizona,SEA,"Seattle, WA",Washington,1935,4.0,0.0,1900-1959,10.0,2100-2159,1.0,1107.0,52.13,66.0,40.0,15.0,,29.03
2016,1,7,4,2016-01-07,AA,CLT,"Charlotte, NC",North Carolina,LAS,"Las Vegas, NV",Nevada,759,-3.0,0.0,0700-0759,18.0,1000-1059,1.0,1916.0,,,,,,
2016,1,25,1,2016-01-25,WN,PVD,"Providence, RI",Rhode Island,TPA,"Tampa, FL",Florida,1445,7.0,0.0,1400-1459,5.0,1800-1859,1.0,1136.0,,,,,,
2016,1,6,3,2016-01-06,DL,ATL,"Atlanta, GA",Georgia,LGA,"New York, NY",New York,945,-3.0,0.0,0900-0959,10.0,1200-1259,1.0,762.0,36.63,44.0,26.0,18.0,,29.36
2016,1,21,4,2016-01-21,AA,JAX,"Jacksonville, FL",Florida,CLT,"Charlotte, NC",North Carolina,1759,,,1700-1759,,1900-1959,1.0,328.0,,,,,,
2016,1,14,4,2016-01-14,OO,LAX,"Los Angeles, CA",California,PHX,"Phoenix, AZ",Arizona,1230,-3.0,0.0,1200-1259,16.0,1400-1459,1.0,370.0,55.96,61.0,52.0,13.0,,30.0
2016,1,19,2,2016-01-19,UA,EWR,"Newark, NJ",New Jersey,BQN,"Aguadilla, PR",Puerto Rico,2114,2.0,0.0,2100-2159,24.0,0001-0559,1.0,1585.0,,,,,,
2016,1,18,1,2016-01-18,WN,BNA,"Nashville, TN",Tennessee,TPA,"Tampa, FL",Florida,1245,18.0,1.0,1200-1259,10.0,1500-1559,1.0,612.0,,,,,,
2016,1,15,5,2016-01-15,DL,MCI,"Kansas City, MO",Missouri,DTW,"Detroit, MI",Michigan,610,2.0,0.0,0600-0659,11.0,0900-0959,1.0,629.0,,,,,,
2016,1,24,7,2016-01-24,DL,SEA,"Seattle, WA",Washington,SLC,"Salt Lake City, UT",Utah,1112,-4.0,0.0,1100-1159,14.0,1400-1459,1.0,689.0,,,,,,
2016,1,8,5,2016-01-08,EV,ORD,"Chicago, IL",Illinois,ROC,"Rochester, NY",New York,702,-4.0,0.0,0700-0759,17.0,0900-0959,1.0,528.0,39.29,42.0,36.0,9.0,0.02,29.2
2016,1,3,7,2016-01-03,AA,PIT,"Pittsburgh, PA",Pennsylvania,CLT,"Charlotte, NC",North Carolina,1200,-4.0,0.0,1200-1259,25.0,1300-1359,1.0,366.0,,,,,,
2016,1,27,3,2016-01-27,EV,IAH,"Houston, TX",Texas,DSM,"Des Moines, IA",Iowa,2129,-6.0,0.0,2100-2159,18.0,2300-2359,1.0,802.0,,,,,,
2016,1,17,7,2016-01-17,WN,ONT,"Ontario, CA",California,MDW,"Chicago, IL",Illinois,630,-2.0,0.0,0600-0659,16.0,1200-1259,1.0,1706.0,,,,,,
2016,1,8,5,2016-01-08,WN,SJC,"San Jose, CA",California,BUR,"Burbank, CA",California,1600,-5.0,0.0,1600-1659,9.0,1700-1759,1.0,296.0,48.52,56.0,38.0,12.0,,30.07
2016,1,15,5,2016-01-15,DL,ATL,"Atlanta, GA",Georgia,LAX,"Los Angeles, CA",California,828,29.0,1.0,0800-0859,23.0,1000-1059,1.0,1947.0,44.89,51.0,40.0,20.0,0.5,28.88
2016,1,12,2,2016-01-12,EV,IAH,"Houston, TX",Texas,BHM,"Birmingham, AL",Alabama,1550,-10.0,0.0,1500-1559,17.0,1700-1759,1.0,562.0,47.88,61.0,37.0,5.0,,30.23
2016,1,8,5,2016-01-08,HA,OGG,"Kahului, HI",Hawaii,HNL,"Honolulu, HI",Hawaii,2108,-8.0,0.0,2100-2159,6.0,2100-2159,1.0,100.0,,,,,,
2016,1,26,2,2016-01-26,B6,BOS,"Boston, MA",Massachusetts,RSW,"Fort Myers, FL",Florida,1254,10.0,0.0,1200-1259,13.0,1600-1659,1.0,1249.0,,,,,,
2016,1,4,1,2016-01-04,B6,DEN,"Denver, CO",Colorado,BOS,"Boston, MA",Massachusetts,1109,-7.0,0.0,1100-1159,13.0,1600-1659,1.0,1754.0,,,,,,
2016,1,2,6,2016-01-02,WN,DEN,"Denver, CO",Colorado,SAN,"San Diego, CA",California,1135,13.0,0.0,1100-1159,24.0,1300-1359,1.0,853.0,,,,,,
2016,1,11,1,2016-01-11,B6,IAD,"Washington, DC",Virginia,JFK,"New York, NY",New York,1152,4.0,0.0,1100-1159,11.0,1300-1359,1.0,228.0,,,,,,
2016,1,25,1,2016-01-25,UA,LAX,"Los Angeles, CA",California,DEN,"Denver, CO",Colorado,824,2.0,0.0,0800-0859,16.0,1200-1259,1.0,862.0,59.29,69.0,51.0,17.0,,30.01
2016,1,12,2,2016-01-12,WN,BOS,"Boston, MA",Massachusetts,BWI,"Baltimore, MD",Maryland,1330,-2.0,0.0,1300-1359,17.0,1500-1559,1.0,369.0,,,,,,
2016,1,14,4,2016-01-14,DL,ATL,"Atlanta, GA",Georgia,BWI,"Baltimore, MD",Maryland,1915,-4.0,0.0,1900-1959,13.0,2100-2159,1.0,577.0,45.83,59.0,33.0,12.0,,29.08
2016,1,12,2,2016-01-12,DL,CHS,"Charleston, SC",South Carolina,JFK,"New York, NY",New York,1059,-3.0,0.0,1000-1059,9.0,1200-1259,1.0,636.0,,,,,,
2016,1,25,1,2016-01-25,DL,ATL,"Atlanta, GA",Georgia,VPS,"Valparaiso, FL",Florida,2229,-4.0,0.0,2200-2259,21.0,2200-2259,1.0,250.0,,,,,,
2016,1,13,3,2016-01-13,AA,PHX,"Phoenix, AZ",Arizona,MCI,"Kansas City, MO",Missouri,1950,0.0,0.0,1900-1959,15.0,2300-2359,1.0,1044.0,,,,,,
2016,1,15,5,2016-01-15,WN,BNA,"Nashville, TN",Tennessee,HOU,"Houston, TX",Texas,550,7.0,0.0,0001-0559,7.0,0800-0859,1.0,670.0,,,,,,
2016,1,12,2,2016-01-12,WN,MCI,"Kansas City, MO",Missouri,BNA,"Nashville, TN",Tennessee,1930,0.0,0.0,1900-1959,6.0,2000-2059,1.0,491.0,,,,,,
2016,1,11,1,2016-01-11,UA,DEN,"Denver, CO",Colorado,SFO,"San Francisco, CA",California,1739,-2.0,0.0,1700-1759,12.0,1900-1959,1.0,967.0,,,,,,
2016,1,19,2,2016-01-19,EV,LGA,"New York, NY",New York,CHS,"Charleston, SC",South Carolina,950,-7.0,0.0,0900-0959,69.0,1200-1259,1.0,641.0,24.67,30.0,19.0,29.0,,30.11
2016,1,15,5,2016-01-15,B6,PHX,"Phoenix, AZ",Arizona,JFK,"New York, NY",New York,2244,30.0,1.0,2200-2259,13.0,0001-0559,1.0,2153.0,,,,,,
2016,1,19,2,2016-01-19,WN,ATL,"Atlanta, GA",Georgia,CAK,"Akron, OH",Ohio,2040,4.0,0.0,2000-2059,13.0,2200-2259,1.0,528.0,28.75,39.0,20.0,16.0,,29.33
2016,1,1,5,2016-01-01,WN,MCO,"Orlando, FL",Florida,BNA,"Nashville, TN",Tennessee,1655,-5.0,0.0,1600-1659,9.0,1700-1759,1.0,616.0,,,,,,
2016,1,27,3,2016-01-27,DL,DCA,"Washington, DC",Virginia,ATL,"Atlanta, GA",Georgia,1900,12.0,0.0,1900-1959,20.0,2100-2159,1.0,547.0,,,,,,
2016,1,30,6,2016-01-30,AS,OME,"Nome, AK",Alaska,ANC,"Anchorage, AK",Alaska,2029,0.0,0.0,2000-2059,4.0,2100-2159,1.0,539.0,,,,,,
2016,1,22,5,2016-01-22,WN,RSW,"Fort Myers, FL",Florida,BNA,"Nashville, TN",Tennessee,1915,6.0,0.0,1900-1959,10.0,2000-2059,1.0,722.0,66.15,69.0,60.0,20.0,0.02,29.97
2016,1,22,5,2016-01-22,UA,BOS,"Boston, MA",Massachusetts,ORD,"Chicago, IL",Illinois,1446,124.0,1.0,1400-1459,14.0,1600-1659,1.0,867.0,,,,,,
2016,1,17,7,2016-01-17,AA,PHX,"Phoenix, AZ",Arizona,CLT,"Charlotte, NC",North Carolina,1555,21.0,1.0,1500-1559,15.0,2100-2159,1.0,1773.0,54.63,67.0,44.0,9.0,,29.01
2016,1,26,2,2016-01-26,EV,CID,"Cedar Rapids/Iowa City, IA",Iowa,ATL,"Atlanta, GA",Georgia,530,10.0,0.0,0001-0559,25.0,0800-0859,1.0,694.0,,,,,,
2016,1,12,2,2016-01-12,AS,GEG,"Spokane, WA",Washington,SEA,"Seattle, WA",Washington,1755,-20.0,0.0,1700-1759,12.0,1900-1959,1.0,224.0,,,,,,
2016,1,20,3,2016-01-20,DL,PHL,"Philadelphia, PA",Pennsylvania,JFK,"New York, NY",New York,545,-6.0,0.0,0001-0559,10.0,0600-0659,1.0,94.0,29.04,35.0,22.0,14.0,,30.28
2016,1,21,4,2016-01-21,WN,IND,"Indianapolis, IN",Indiana,ATL,"Atlanta, GA",Georgia,1125,-5.0,0.0,1100-1159,14.0,1200-1259,1.0,432.0,,,,,,
2016,1,29,5,2016-01-29,EV,CVG,"Cincinnati, OH",Kentucky,ORD,"Chicago, IL",Illinois,1050,-7.0,0.0,1000-1059,30.0,1100-1159,1.0,264.0,34.23,40.0,29.0,14.0,,29.05
2016,1,31,7,2016-01-31,OO,PIA,"Peoria, IL",Illinois,ATL,"Atlanta, GA",Georgia,1504,-7.0,0.0,1500-1559,15.0,1800-1859,1.0,565.0,,,,,,
2016,1,23,6,2016-01-23,DL,TRI,"Bristol/Johnson City/Kingsport, TN",Tennessee,ATL,"Atlanta, GA",Georgia,1000,,,1000-1059,,1100-1159,1.0,227.0,,,,,,
2016,1,6,3,2016-01-06,AA,DFW,"Dallas/Fort Worth, TX",Texas,MSP,"Minneapolis, MN",Minnesota,1020,-5.0,0.0,1000-1059,16.0,1200-1259,1.0,852.0,,,,,,
2016,1,12,2,2016-01-12,WN,OKC,"Oklahoma City, OK",Oklahoma,DAL,"Dallas, TX",Texas,1100,-5.0,0.0,1100-1159,7.0,1100-1159,1.0,181.0,,,,,,
2016,1,20,3,2016-01-20,WN,MKE,"Milwaukee, WI",Wisconsin,TPA,"Tampa, FL",Florida,715,-5.0,0.0,0700-0759,32.0,1100-1159,1.0,1075.0,,,,,,
